user_id,created_at,followers_count,following_count,tweets_count,sensitive_tweets_count,retweets_average,mentions_average,sentiment_average,retweeted_sentiment_average,poli_affil
2626620374,2014,1625,1073,11682,1,842.955625,1.3490625,0.018128438,NA,right
2627408705,2014,551,1152,31066,0,609.86,0.9,-0.058398,NA,left
2628017594,2014,639,629,15876,0,6628.87,1.09,0.180539,NA,left
2641448882,2014,4080,4898,80685,0,390.93,1.4,-0.020234,NA,left
2643520821,2014,754,3205,24391,0,1895.25,1.03,0.229037,NA,left
2646293828,2014,352,428,40091,0,2174.68,0.73,0.020702,NA,left
2647916646,2014,29,44,42026,0,512.746875,0.23125,-0.001046188,NA,right
2648583390,2014,320,901,47559,0,123.7734375,0.149375,0.008291938,-0.004294074,right
2648638897,2014,16899,16910,171223,0,1334.08,2.34,0.23735,NA,left
2653240458,2014,1602,5001,67797,0,269.7,1.28,0.221432,0.24090125,left
2653361973,2014,128,357,7439,0,1562.98848,1.06208,-0.038743584,NA,right
2654543552,2014,43992,29175,136769,0,406.6475,1.2296875,0.283582688,NA,right
2655409112,2014,458,1046,31898,0,1929.94,0.38,-0.03147,0.160813793,left
2655912266,2014,15332,15545,460246,0,871.14,1.17,0.246239,NA,left
2657001800,2014,4169,2435,17081,0,0.58,1,0.046565,NA,left
2658830186,2014,356,3025,9973,0,4276,1.67,0.15953,NA,left
2660182015,2014,279,1076,12778,0,2683.44,1.64,0.088384,NA,left
2661842046,2014,22581,22086,58853,0,605.02,1.1,0.156914,-0.115357143,left
2662895263,2014,596,2021,9079,0,319.99,0.63,-0.011315,NA,left
2663460144,2014,11632,12776,308,0,194.6544503,0.77486911,0.119440314,0.054441379,left
2668705165,2014,53,19,5090,0,596.1233746,1.0364732,0.007502379,NA,right
2668956306,2014,392,505,24616,0,891.54,1.17,0.039767,NA,left
2671342380,2014,447,433,569,0,14193.97191,1.164794007,0.16006236,NA,right
2678455201,2014,4002,4952,23162,0,89.86,1,0.188534,0.174328947,left
2679788407,2014,2691,1946,153952,0,390.5151515,1.161616162,-0.077227273,NA,left
2680137674,2014,1344,2711,87200,0,2017.775016,1.780679673,-0.007572467,NA,right
2680546545,2014,2471,4931,30197,1,481.45,2.19,-0.044028,NA,left
2681151050,2014,965,1120,15409,0,55.65,0.76,-0.109237,NA,left
2681213905,2014,109122,62,111376,1,249.261875,2.6065625,0.026402719,NA,right
2681771034,2014,850,822,102763,0,203.15,1.16,0.013384,-0.001816949,left
2682092162,2014,2585,5001,321142,0,179.18,2.2,-0.174981,NA,left
2684865902,2014,40388,36373,253204,0,136.76,0.74,-0.008164,NA,left
2685102954,2014,1107,667,27114,0,522.9178389,1.024296675,0.190267711,NA,right
2687525525,2014,72,43,8388,0,1357.1,2.02,-0.036544,NA,left
2687653669,2014,61,1273,5240,0,5432.22,1.19,0.096808,NA,left
2687764388,2014,42443,1982,7769,0,2608.545398,0.871634314,0.10369355,NA,right
2690792306,2014,1133,307,11079,0,354.0809375,1.3978125,0.123372813,NA,right
2691466893,2014,49,79,1440,0,2037.8,1.07,0.168105,NA,left
2693406407,2014,97789,15790,3933,1,370.2711391,1.272536688,0.191774528,NA,right
2693761363,2014,543,2297,23632,0,4508.423145,1.330636651,0.077307211,NA,right
2694858025,2014,175,282,2774,0,1490.034382,0.994513533,0.013354206,NA,right
2698678608,2014,207,1030,8762,0,4092.846346,1.175664452,0.013667899,NA,right
2699618569,2014,267,772,75073,0,3006.51,1.12,0.081831,NA,left
2704027533,2014,6507,7156,133665,0,715.82,1.61,0.107127,NA,left
2705219900,2014,1125,1029,27650,0,50.36611675,32.91529188,0.119277728,NA,right
2705664588,2014,4801,5208,58822,0,563.39,0.98,-0.072128,NA,left
2706657804,2014,959,3943,2357,0,6867.15,1,-0.01085,NA,left
2707483466,2014,5583,6140,190101,24,608.04,1.21,-0.108304,NA,left
2710417418,2014,28984,28021,55673,0,501.92,1.51,0.249834,0.303022581,left
2711410996,2014,363,1757,10979,0,356.87,1.12,-0.028164,NA,left
2711791104,2014,14728,16179,67590,1,1130.095047,0.832483613,0.013102039,NA,right
2712660258,2014,481,936,159740,0,1427.63,1.38,-0.074073,NA,left
2712674750,2014,11758,5037,56510,0,515.89,1.2,0.349446,NA,left
2712708546,2014,1036,2373,171282,0,181.47,1.3,0.10779,NA,left
2713461986,2014,25,94,1768,0,8296.07,0.87,0.006467,NA,left
2713724723,2014,1619,2740,45911,0,1761.53,1.47,0.020805,-0.003041026,left
2714954112,2014,2397,4757,12377,2,462.0371915,1.150503997,0.031134724,NA,right
2716720432,2014,191,2072,24498,0,1293.37,1.26,0.135597,NA,left
2717950896,2014,5945,6277,41900,0,154.37,1.09,-0.127436,-0.082740741,left
2718222241,2014,2690,113,7165,0,414.3628125,0.160625,0.003075313,NA,left
2718411805,2014,1725,973,4422,0,104.4450462,1.128066263,0.105436636,NA,right
2718554942,2014,6311,5782,86697,0,152.99,1.07,0.014417,-0.146383333,left
2720088326,2014,211,181,23687,0,463.4123163,2.142857143,-0.004185339,NA,right
2722123615,2014,34,114,19267,0,35.35375,0.875625,-0.070383219,NA,left
2722380918,2014,1261,4939,14636,0,2127.85,1.43,0.067045,0.038334722,left
2722561800,2014,313,1246,49450,1,7.6134375,1.160625,-0.024021844,0.04986,right
2722629737,2014,441,3106,12747,0,2908.22,1.37,0.17724,NA,left
2723168266,2014,1443,2813,13833,0,5661.85,0.96,0.17332,NA,left
2725166774,2014,56,8,5532,0,152.0719973,2.078964831,-0.04926347,NA,right
2725407796,2014,4152,4154,17086,0,13310.45,1.19,-0.055574,NA,left
2726499554,2014,1818,4325,126579,23,444.33,1.33,-0.068839,NA,left
2726893995,2014,1171,1325,6383,0,4439.64,0.8,-0.002705,NA,left
2726967693,2014,623,781,9881,0,390.45,1.54,0.020268,NA,left
2727725336,2014,2008,4967,46722,0,821.88,0.84,-0.102486,NA,left
2728724159,2014,10,194,4225,0,859.9942425,0.440806045,0.014596761,NA,right
2729244818,2014,77,466,9066,12,220.3184375,1.1390625,0.060630938,NA,right
2730345168,2014,13996,15106,305607,0,220.67,1.88,-0.002206,NA,left
2730418160,2014,1341,2220,4675,0,2089.94,1.07,-0.140884,NA,left
2731954110,2014,31,230,929,0,3789.18,1.01,-0.038054,NA,left
2732715303,2014,321,459,31366,0,862.72,1.19,-0.031737,NA,left
2733422216,2014,833,2215,38026,0,712.33,0.71,-0.04602,NA,left
2733427012,2014,8960,8992,26121,0,2819.09,1.1,0.015983,NA,left
2733527663,2014,676,1015,28312,0,136.97,1.1,0.234635,NA,left
2734067353,2014,532,357,11500,0,397.9588155,1.161674609,0.049919877,NA,right
2734241886,2014,10879,1037,10699,0,603.726875,1.323125,0.135156094,NA,right
2734251150,2014,7112,7915,31353,0,1009.19,0.22,-0.214158,0.024233333,left
2734705321,2014,17,29,773,0,374.7971204,1.452879581,-0.147762958,NA,right
2735442438,2014,4933,1621,10328,0,260.84,0.87,0.046463,NA,left
2735819722,2014,256,231,16229,0,66.61,1.97,0.131402,NA,left
2736243744,2014,7766,7421,21290,0,436.24,0.62,0.004692,NA,left
2736870509,2014,393,426,4522,0,1.13,1.32,0.249813,NA,left
2737343664,2014,1144,935,53681,5,821.8246875,1.42125,-0.082095,NA,right
2737498915,2014,970,2270,186265,0,692.11,1.54,0.008536,-0.011416667,left
2737997509,2014,9015,8892,43370,0,36.12,0.3,0.060592,-0.5106,left
2738035834,2014,2308,4207,104180,0,1545.63,1.23,-0.080651,NA,left
2738491026,2014,1216,1525,76879,0,0.26,1.51,0.009948,NA,left
2738798022,2014,561,885,71633,0,73.11217737,0.106221046,-0.115973958,NA,right
2740452163,2014,15372,6607,53388,0,193.81,1.11,0.092308,0.086916667,left
2740705177,2014,1196,1405,7762,0,160.3984375,0.87,-0.012447594,NA,right
2742739538,2014,3427,2998,12453,0,819.46,0.81,0.032214,NA,left
2742895799,2014,114,93,29265,1,2089.967828,1.039544236,0.108483277,NA,right
2743968095,2014,195,1333,12900,0,2677.51,1.02,0.157371,NA,left
2744590367,2014,1586,2168,24846,2,6575.10691,1.174272056,0.035805606,NA,right
2744622958,2014,66,237,8213,0,1660.826087,1.587276215,-0.068790058,NA,right
2744689467,2014,768,2381,10222,2,843.1252885,1.493900429,-0.121597527,NA,right
2746386413,2014,375,1882,94676,0,4969.51,1.11,0.035046,NA,left
2746761846,2014,587,1273,121021,0,1297.86,1.57,0.023918,NA,left
2749486029,2014,924,1068,95098,0,331.3503125,0.44625,0.122750438,NA,right
2750058415,2014,3393,3499,6415,0,779.3319711,1.016347061,-0.083855234,NA,left
2752465207,2014,1396,2033,37440,0,3735.44,1.17,-0.037717,NA,left
2753401027,2014,3119,3299,76192,0,708.17,0.95,-0.056478,-0.018765909,left
2753807133,2014,3652,1214,27683,0,2131.72,0.65,0.05223,NA,left
2755008911,2014,229,1286,29889,0,1150.115,1.8959375,-0.154081375,NA,right
2756965823,2014,855,1366,16291,0,79.76,1.45,-0.040305,NA,left
2758623218,2014,2926,1126,39191,0,175.68,2.35,-0.062455,NA,left
2760075323,2014,21507,0,25245,0,14.9,0.55,0.283782,NA,left
2760917244,2014,68,866,8904,0,144.29,1.12,0.021859,NA,left
2761552085,2014,776,1672,8366,0,133.02,0.16,0.203702,NA,left
2763137640,2014,12882,13280,91789,1,1946.538718,1.363150868,0.009364319,NA,right
2764021075,2014,140,208,5692,0,207.7,2.04,-0.000347,NA,left
2765119914,2014,2041,3749,155936,0,546.87,0.51,0.052511,0.049268421,left
2765451162,2014,191,194,3375,0,322.72,0.95,-0.080207,NA,left
2767003853,2014,2755,3608,15695,0,229.15,1.55,-0.075551,0.076671429,left
2768079170,2014,771,1940,47693,0,770.36,0.91,-0.002986,NA,left
2768326246,2014,52,23,836,0,3411.97,0.63,-0.0187,NA,left
2768566510,2014,1636,4631,17283,0,534.6146232,0.721583653,0.065938442,NA,right
2771061222,2014,13602,3867,102,0,235.4141414,0.666666667,0.171121212,NA,left
2771443306,2014,46,443,10222,0,393.34,0.34,-0.030828,NA,left
2771688201,2014,606,691,60136,0,1587.06,0.95,0.191919,NA,left
2771793543,2014,241,320,24106,0,742.2914941,1.367951577,0.008886556,NA,right
2772078362,2014,689,2106,14716,0,536.12,1.18,0.190804,NA,left
2774220577,2014,1441,1334,36886,0,945.54,1.12,-0.02616,NA,left
2775850130,2014,638,383,30937,0,354.71,0.91,0.025604,NA,left
2777203354,2014,32,106,10951,0,372.88,1.15,0.593051,NA,left
2777611370,2014,140,476,23045,0,2330.97,0.66,-0.20233,NA,left
2778707184,2014,191,889,22231,0,1344.91996,1.076416337,-0.034641535,NA,right
2779515799,2014,288,4998,4559,0,319.7,0.03,0.02628,0.0722,left
2780219130,2014,8144,8839,112594,0,951.68,1.35,0.066815,0.066815,left
2781154934,2014,61,36,3243,1,2519.07731,1.203959774,-0.021200943,-0.012787421,right
2783145319,2014,601,1657,20845,0,624.87,1.3,0.032716,NA,left
2783608342,2014,3194,4612,30452,1,370.0207388,1.108230719,-0.054285969,NA,right
2783774622,2014,1121,2288,18541,1,771.5803125,1.0796875,0.010225375,NA,right
2785108568,2014,992,2056,119979,38,684.35,1.85,0.015326,NA,left
2786086402,2014,185,1582,4782,62,836.71,0.67,0.249906,NA,left
2786181495,2014,1766,1526,6956,0,0.84,0.79,-0.058492,NA,left
2786198500,2014,5167,5561,8718,0,4924.98,1.58,0.059461,0.129831818,left
2786322304,2014,12506,12365,13956,0,5060.82,1,0.033476,NA,left
2786423816,2014,23,179,1993,3,3593.959212,1.109001406,-0.029545007,NA,right
2786780079,2014,11280,11394,8022,0,1207.84,1.96,0.177297,0.206842857,left
2786981754,2014,49,200,9372,0,3640.53,1.02,0.019384,NA,left
2787688057,2014,96,137,26481,0,1101.01,1.17,0.139658,NA,left
2788209677,2014,1781,4771,42134,1,138.95,1.86,-0.108679,NA,left
2788502643,2014,25,320,4717,0,2620.544483,0.890034364,-0.072760328,NA,right
2788642796,2014,16630,11076,196691,0,411.28,0.7,0.105123,0.0997375,left
2789673465,2014,689,2061,12218,0,485.75,1.3,-0.036695,NA,left
2790104249,2014,2027,407,9100,1,1148.672053,0.885297845,0.037812199,NA,right
2790134924,2014,9255,9039,49290,0,2127.14,1.09,0.036237,NA,left
2790165875,2014,239,870,79321,0,1519.02,1,0.114232,NA,left
2790641371,2014,209,1166,18991,3,3548.535806,0.993225806,0.022690645,NA,right
2791000380,2014,886,3289,45401,0,1975.27,1.03,-0.063353,NA,left
2791949866,2014,750,1240,186864,0,652.5384375,1.105625,-0.064417219,NA,right
2791998127,2014,26,0,11563,0,4.214375,0.0190625,-0.070581594,-0.072362,right
2792557298,2014,88,2006,11554,0,5340.46,1.23,0.024912,NA,left
2792704009,2014,296,1351,57543,0,1143.416563,1.02125,-0.095605063,NA,right
2792822238,2014,752,4997,46453,0,335.93,0.97,0.07151,0.084978947,left
2793317213,2014,1890,4406,18452,1285,279.6879377,1.638910506,0.003716031,NA,right
2794444376,2014,719,4969,99199,36,2334.17,0.84,0.016745,NA,left
2796071046,2014,555,152,24722,0,603.5156303,1.224537815,0.027244303,NA,right
2796146903,2014,1512,2786,18683,0,1175.82,1.28,0.00173,NA,left
2796374213,2014,1034,925,17038,0,0.02,1.52,0.444946,NA,left
2796778665,2014,97,252,6615,0,1375.54931,1.568376068,0.244367028,NA,right
2796971894,2014,943,1103,24089,0,857.353748,0.753748006,0.014067687,NA,right
2799135192,2014,492,470,76466,1,667.43,1.09,0.000576,NA,left
2799302439,2014,4674,527,8035,0,85.67,1.27,0.518761,NA,left
2802011894,2014,114,139,22927,0,593.942723,1.815336463,-0.026443349,NA,right
2802047430,2014,34,427,17522,1,303.6176747,0.522093388,-0.018308211,NA,right
2803637097,2014,561,4157,11509,1,1342.5046,1.244161359,-0.018561783,NA,right
2803958053,2014,718,1298,24719,0,123.3728125,1.1525,0.079812813,NA,right
2804731297,2014,219,4455,13162,1,5024.94,1,0.063726,0.112550704,left
2806607375,2014,800,1379,21670,0,0,1.03,0.318256,NA,left
2807161958,2014,30,633,1073,0,6922.92,1.02,-0.086535,NA,left
2808381678,2014,457,880,10228,1,1578.575488,0.806573091,-0.025652174,-0.012047838,right
2810238013,2014,1171,4839,48139,0,1620.35,1.17,0.021489,NA,left
2810427675,2014,4905,5401,74789,0,1435.442475,1.003010033,-0.037966254,NA,right
2810486159,2014,5783,5398,9990,0,69.35581469,0.497321147,0.084549102,NA,right
2811689748,2014,653,1014,28230,0,300.82,1.58,-0.068471,-0.111225,left
2812951765,2014,662,581,6059,0,2637.65,0.75,0.019797,NA,left
2813733744,2014,1747,1542,41701,0,197.7,1.36,0.027133,NA,left
2814323911,2014,7960,1970,21034,0,734.86,0.85,0.083838,-0.031502083,left
2814934842,2014,2676,3862,136528,0,1842.14,1.31,0.022623,-0.020639726,left
2814972830,2014,14100,14359,272730,0,462.87,1.42,0.093159,NA,left
2815069794,2014,85,551,5014,0,409.59,1.41,0.294888,NA,left
2815405207,2014,489,1498,4705,0,511.31,1.43,0.0358,NA,left
2815653158,2014,307,1200,37335,0,47.31,0.42,0.014106,NA,left
2815814730,2014,89,329,8432,0,989.74,1.02,0.060065,NA,left
2817076016,2014,1365,2236,5092,0,771.8476298,1.761474793,0.117351317,NA,right
2819757009,2014,48,34,22428,0,56.36,1.3,-0.015907,-0.385866667,left
2821349943,2014,15,112,4062,0,2034.2,1.25,-0.018353,-0.012096875,left
2821350850,2014,760,2100,66731,0,858.81,1.23,-0.038907,NA,left
2821888205,2014,2066,2089,42842,0,801.26,1.1,-0.069731,NA,left
2825153794,2014,2722,1863,156898,0,1113,1.39,0.042153,0.150341818,left
2825494585,2014,102,65,9002,0,1662.15,1.27,0.010977,-0.017037179,left
2825591395,2014,77755,1210,81380,0,268.83,1.29,0.212567,NA,left
2826983888,2014,30,102,51975,0,233.2,0.43,-0.15284,NA,left
2827377226,2014,13582,510,4464,0,628.37,0.91,0.087977,NA,left
2827770165,2014,46863,49363,99649,0,1014.65,1.3,0.100734,NA,left
2827799300,2014,567,340,42326,0,20.03,1.37,-0.030372,NA,left
2829525645,2014,205,1656,3237,2,2861.136422,1.206389776,0.04206,NA,right
2830247431,2014,1706,2765,18684,0,2396.91,0.99,0.152585,NA,left
2830675548,2014,7428,7431,163917,1,14.69,1.04,0.126963,0.125542857,left
2830725760,2014,815,1423,31520,0,671.9285987,0.574264987,-0.056540397,NA,right
2830809911,2014,27,262,2704,0,1967.22,0.71,-0.054092,NA,left
2831065918,2014,2324,1674,85404,0,151.61,1.22,0.009653,NA,left
2832134677,2014,12,224,1902,0,897.48,0.97,-0.051343,-0.050692308,left
2832458687,2014,5093,4981,47550,0,2603.75,1.31,-0.100467,NA,left
2832475948,2014,34061,11308,22563,0,2933.28,0.46,0.005567,NA,left
2832635187,2014,363,848,51456,0,366.2,1.44,0.038277,NA,left
2833393630,2014,1889,2003,94400,0,30.04,1.28,0.036554,NA,left
2833822655,2014,1267,2427,24713,0,446.91,1.45,-0.033922,-0.022433333,left
2834114436,2014,2471,1604,25206,0,753.11,0.63,-0.00418,NA,left
2835102049,2014,151,920,16651,0,173.72,0.21,-0.15583,NA,left
2835866012,2014,339,989,17647,0,834.79,1.14,0.090907,NA,left
2836215953,2014,1978,2374,19299,0,213.8625562,0.513487476,0.093957354,NA,right
2836649717,2014,3283,3578,7113,0,158.2582144,1.430467972,0.189035845,NA,right
2837511773,2014,169,169,2241,12,672.66,0.88,-0.040441,NA,left
2837575321,2014,272,19,27,0,3390.347826,0.782608696,-0.06576087,NA,left
2838333676,2014,43257,26836,301137,0,235.77625,0.704375,-0.143116594,NA,right
2839398500,2014,378,388,63007,0,2504.15,1.16,0.083279,NA,left
2840558481,2014,872,2304,28653,733,1702.818554,2.06957708,0.036896862,NA,right
2840613290,2014,135,88,32552,0,4918.03,1.13,0.067588,0.061790625,left
2841423804,2014,6784,7472,27876,0,1152.24,1.62,0.012852,NA,left
2842485262,2014,1654,3673,71346,0,330.01,1.02,0.186191,NA,left
2845371771,2014,213,290,4246,0,1735.19,1.04,0.077073,NA,left
2845889480,2014,1706,3135,25798,0,2913.83,1.04,0.062629,-0.024657143,left
2847273351,2014,3124,4286,21572,0,1265.23,1.33,0.050436,NA,left
2848011504,2014,78,96,32735,0,1563.99,0.77,-0.043189,-0.079757143,left
2851000468,2014,1315,2407,167403,0,1127.62,1.5,-0.011678,NA,left
2851133988,2014,1643,2672,61072,0,202.61,2.05,0.07488,NA,left
2853128076,2014,726,389,443496,0,16.59,0.34,-0.004767,NA,left
2853486523,2014,82,110,27950,0,2030.4,0.97,-0.013013,NA,left
2853699928,2014,1794,1778,73079,0,2938.25,1.12,0.021385,NA,left
2853969616,2014,16,46,137,0,1404.690909,1.072727273,0.264289091,NA,right
2854937232,2014,3000,4941,58169,0,2898.26,1.18,0.03749,NA,left
2855092566,2014,58,49,13249,0,966.3548711,1.124539672,0.008832574,NA,right
2855536108,2014,1492,2531,128410,0,1229.513746,1.341503809,0.005355879,NA,right
2855717202,2014,1000,623,45605,0,0.23,0.84,0.074512,NA,left
2856111284,2014,11,101,2859,0,1928.19,1.03,-0.062378,NA,left
2857343638,2014,1995,2400,18481,0,1085.67,1.42,0.139179,NA,left
2857507324,2014,539,4980,44416,0,747.11,1.31,0.202124,0.063343333,left
2858812331,2014,28069,27434,8154,0,8523.41,1.27,-0.134246,NA,left
2858908915,2014,4255,1763,7274,0,128.73,0.81,-0.025058,NA,left
2859548278,2014,2681,2605,34634,0,3945.35,1.31,0.038564,NA,left
2859760547,2014,101,290,16471,0,525.08,0.98,-0.051794,-0.061638889,left
2860583242,2014,402,1421,75650,0,545.37,1.11,-0.008261,NA,left
2861143797,2014,611,2279,39306,0,4493.35,0.93,-0.028473,NA,left
2861269890,2014,1197,4927,46766,0,1216,0.64,0.032841,NA,left
2863357804,2014,584,560,48542,2,2872.813014,1.321917808,-0.027787534,NA,right
2864468043,2014,22,219,1427,0,633.98,0.79,-0.088035,NA,left
2864722209,2014,888,3823,34540,0,1519.16,0.75,-0.082994,NA,left
2865084585,2014,452,1009,51532,0,1935.164409,1.482204724,-0.037674772,NA,right
2867802076,2014,7,49,484,57,0.52,1.02,0.003038,NA,left
2868669795,2014,447,823,12724,0,4913.73,1.06,-0.080201,-0.129763934,left
2869798043,2014,683,1460,42119,0,3355.23,1.22,-0.063842,NA,left
2870008455,2014,988,16,122856,1,914.656875,1.45375,-0.063340094,NA,right
2870163274,2014,413,285,104828,0,807.96,1.16,-0.165477,-0.15818625,left
2870344002,2014,1240,1132,55415,0,979.49,1.35,-0.011559,NA,left
2870730197,2014,1088,2663,31525,0,1089.71,0.94,-0.080994,NA,left
2872795917,2014,4263,4240,139952,0,211.4246875,0.2775,0.132368938,NA,right
2874474721,2014,4810,5427,112029,0,491.15,4.94,0.031935,NA,left
2874625958,2014,2925,4989,47717,0,1598.662776,1.147318612,0.095942429,NA,right
2875855701,2014,48,81,10553,0,2070.83,0.82,0.195861,NA,left
2875881760,2014,414,1386,78528,1,4068.939184,1.084295612,-0.021163318,NA,right
2876024363,2014,868,327,23164,0,83.21,1.35,0.064496,NA,left
2876041031,2014,302419,7304,450303,0,264.32,0.68,0.017438,-0.00055,left
2876435766,2014,5919,0,5425,0,502.63,1.74,0.103514,NA,left
2877222795,2014,450,296,4920,0,1162.8734,1.069180214,0.200415531,NA,right
2877956828,2014,18143,874,20619,0,88.47,0.68,-0.087312,0.009073333,left
2878656096,2014,197,106,14839,0,1265.452351,1.019435737,0.18517232,NA,right
2878757834,2014,703,1329,4806,0,321.6116861,0.593989983,-0.076951452,NA,right
2881458639,2014,21595,23434,46415,0,343.35,1.31,-0.053334,NA,left
2881956299,2014,961,719,24596,1,654.8625,1.19,0.075728938,NA,right
2882583145,2014,140,830,52129,0,927.59,2.16,-0.047734,NA,left
2882723991,2014,296,0,45055,33,915.66,1.14,-0.019244,NA,left
2882729590,2014,571,1234,4868,0,826.97,1.18,0.169638,0.209429412,left
2883262945,2014,1298,3807,75982,0,2315,1.14,-0.025769,NA,left
2883453135,2014,2008,4900,93944,32,1815.42,1.19,-0.07246,NA,left
2883695266,2014,2382,2948,61064,0,2585.301857,1.431054919,0.000716397,NA,right
2884338098,2014,112,190,6566,0,1106.67,2.26,-0.069712,-0.068868627,left
2885224533,2014,26,225,7547,0,1358.62,0.95,-0.035521,-0.062227711,left
2885339034,2014,3022,4808,26760,0,558.05,1.45,0.067531,NA,left
2886412360,2014,12599,1506,8946,0,5035.48,1.43,0.215281,NA,left
2886486649,2014,55,105,3712,0,436.28,1.32,-0.004255,NA,left
2887494359,2014,2100,4915,14117,0,859.35,1.56,-0.025255,NA,left
2887713523,2014,4356,4969,196344,0,121.71,1.23,0.023973,NA,left
2888153230,2014,8911,9776,23809,1,829.9015625,0.478125,-0.075035875,NA,right
2888812229,2014,1441,1895,173635,0,1170.28,1.25,-0.039652,NA,left
2889274562,2014,502,174,100678,0,672.75,0.77,-0.014272,NA,left
2889732872,2014,28,521,1129,0,441.83,0.85,-0.017144,0.155982353,left
2889907054,2014,4006,4802,34493,0,140.21,1.18,0.151018,NA,left
2889924959,2014,219144,4010,274718,0,519.19,1.06,0.027338,NA,left
2891354087,2014,399,527,42477,0,125.06,0.69,0.197238,NA,left
2891870961,2014,452,1824,3998,0,2936.32,0.63,0.037038,NA,left
2892813209,2014,1147,3086,73579,0,1272.4,1.16,0.164488,NA,left
2893639193,2014,10785,1012,26011,0,34.03,0.55,0.055402,NA,left
2894415020,2014,92,1006,4698,0,1460.01,0.99,-0.084738,0.0795025,left
2894660804,2014,1758,1507,176940,0,961.2978125,1.190625,0.006438531,NA,right
2895392667,2014,478,730,61533,0,991.76,1.13,-0.10527,NA,left
2895573237,2014,1150,2401,61135,0,519.15,0.37,-0.0796,NA,left
2896151700,2014,99425,70716,64874,0,2109.37,3.17,0.212535,0.200015789,left
2896393101,2014,5448,5690,338879,0,573.04,1.2,-0.01429,NA,left
2896697594,2014,108,467,10316,0,2149.64,1.24,-0.071175,NA,left
2896882339,2014,1851,2405,23365,0,882.9,1.44,-0.027673,NA,left
2901913968,2014,2163,3205,94373,0,1565.22,1.17,0.073541,NA,left
2902253822,2014,11306,1153,2989,2,826.7386446,1.489906273,0.233509156,NA,right
2902285286,2014,1487,91,42518,0,40.07,0.35,-0.00184,NA,left
2902329481,2014,118,130,48376,0,1486.129771,1.208098241,-0.025203485,NA,right
2903969204,2014,3900,518,201955,0,102.66,1.23,0.0863,0.14925,left
2903997122,2014,4916,5417,661181,0,738.53,1.27,0.005194,NA,left
2905208669,2014,1187,2749,61440,0,99.73,0.45,0.110796,NA,left
2906537889,2014,217,566,12522,0,472.06,0.58,-0.01696,NA,left
2907521684,2014,1981,4449,47062,0,485.74,1.2,0.01563,NA,left
2908566694,2014,143,605,24972,0,961.02,1.04,0.12581,NA,left
2909874255,2014,3861,2552,4646,0,2038.8,1.07,0.007254,-0.05974697,left
2911210867,2014,43,136,5029,0,1311.618876,1.161023055,-0.126192867,NA,right
2911216165,2014,11,108,1405,737,12.15603799,1.868385346,-0.006518046,NA,right
2912073813,2014,18,321,6450,0,5516.84,1.65,-0.003523,NA,left
2912264426,2014,6197,6696,35041,0,723.4382676,1.733678087,-0.17325892,NA,right
2912599905,2014,481,443,3174,0,1995.96,0.89,0.052373,NA,left
2912733831,2014,3797,3776,267393,0,747.68,1.35,-0.062296,-0.007739744,left
2912868707,2014,10,67,4725,0,1715.17,0.69,-0.025644,NA,left
2914821520,2014,197,365,31737,0,336.91,1.15,0.090146,NA,left
2915483421,2014,323,785,33999,0,1338.25,1.07,-0.067281,-0.012304839,left
2915888242,2014,11610,2118,30210,0,241.6203125,1.689375,0.063521563,NA,right
2915981424,2014,45,112,7997,2412,869.0016584,0.724295191,-0.036402861,0.036058621,right
2917468853,2014,749,1332,24970,0,19.47,0.22,-0.192804,NA,left
2917785096,2014,4938,5370,67418,0,1606.8,1.96,-0.039188,-0.000689744,left
2918034797,2014,13,104,3293,0,772.5047463,1.065793781,-0.013331653,NA,right
2918161040,2014,126120,74268,189243,0,251.93,0.94,0.386641,NA,left
2918893137,2014,1083,2173,158879,0,1230.69,1.08,-0.022849,NA,left
2919197678,2014,1351,2673,109265,1,760.353125,1.079375,0.046979219,NA,right
2919200747,2014,1559,3232,56199,0,22.83,1.79,-0.086601,NA,left
2919400172,2014,1330,4988,37514,0,800.5658272,0.503665923,-0.040407172,NA,right
2919887134,2014,3013,4847,126300,33,2257.99,1.35,0.122179,NA,left
2920596429,2014,379,648,31763,0,1785.608125,1.0696875,0.076635688,NA,right
2923757738,2014,183,494,86084,0,100.41,1.21,-0.060411,-0.030275,left
2923858318,2014,89,388,17803,0,2805.61932,1.005721979,-0.025887378,NA,right
2924499677,2014,1453,442,73189,0,608.42,1.51,0.011512,0.155780769,left
2925046704,2014,536,1019,546,0,22.7,1.1,0.24932,NA,left
2925978011,2014,3953,4508,197266,0,944.96,3.79,0.01725,0.051158333,left
2927244716,2014,657,3472,31864,0,1720.22,1.22,-0.086995,NA,left
2928019319,2014,7422,8154,305124,0,953.21,1.21,-0.006413,NA,left
2928933496,2014,2002,3665,2142,0,123.5642702,0.607843137,0.070483333,0.064117464,right
2929145689,2014,373,1200,18131,0,1480.78,1.24,-0.030876,NA,left
2929308617,2014,10912,11841,89849,0,98.2684375,1.1540625,-0.018210406,NA,right
2930481100,2014,162,113,9922,0,277.18,0.56,0.048243,NA,left
2930876432,2014,166,2019,28326,0,319.69,0.77,0.007983,NA,left
2931901110,2014,1884,4801,201868,0,1289.08,1.13,0.075721,NA,left
2933365857,2014,643,900,6333,0,401.93,0.47,-0.0317,0.091170968,left
2934027395,2014,50,85,23605,0,1330.06,0.63,-0.1515,NA,left
